minute,test_progress,s1_stress,s2_stress,s3_stress,s4_stress,s5_stress,s6_stress,s7_stress,s8_stress,s9_stress,s10_stress,avg_STRESS
35,0.3888888888888889,43.218593244632864,53.30990469562178,42.68521013328569,35.618118427780495,53.743699368664316,46.1153958223745,44.73091815635709,43.3386563828675,50.83324134414716,63.560565357244194,47.71543029329756
36,0.4,43.28056212808648,51.29459979718081,43.73997110755536,47.73233558474817,54.808390274415586,46.303476256956515,33.384366671974085,48.23546127584492,56.645618785735344,50.64967423110608,47.607445611360326
37,0.4111111111111111,43.5074822504389,47.901326179367665,49.38858473689928,51.1967977717944,57.13395547802842,47.91521906473446,40.55036285406275,49.65375921029479,57.46540873304547,38.82618504732505,48.353908132599116
38,0.4222222222222222,42.681730352671764,51.178593892197746,48.70102611924006,46.59785214665265,54.45175652468833,45.4672020382468,45.82566689679012,50.90530546774514,55.98352415986937,51.182288122967314,49.29749457210693
39,0.4333333333333333,44.7419793811868,51.67120827893758,48.76609833410679,42.488291111453044,53.82932366183363,45.34103649870534,41.83807574681554,56.996433505039384,51.889714122129256,45.8765465866683,48.34387072268756
40,0.4444444444444444,43.110757335886234,49.38862570274829,44.385855290413474,45.12409683316603,53.77492006375828,49.76823479748955,40.59563931060115,58.614405375358025,51.428243266263046,49.94273631337578,48.61335142890599
41,0.4555555555555555,45.423201564580616,52.743939069472084,44.44460355299319,47.126546996773584,55.88595626863514,46.68333073306059,38.97317565129862,50.98892122789673,51.64169536054567,48.669724852792505,48.258109527804876
42,0.4666666666666667,51.56233164741505,53.01295502141331,43.66053196967937,49.98438730729273,56.59966314779561,44.11039728754148,42.81884044706644,53.125378440669586,49.989905695224174,47.84234879346317,49.2706739757561
43,0.4777777777777778,50.27700102572845,52.90841865028159,43.74273700283364,45.02603728036498,55.65567136091547,46.81618460221173,46.725382084969205,51.22056906896572,53.26155853207387,49.08213527288142,49.47156948812262
44,0.4888888888888889,50.14400075826376,54.345264431265086,44.39480622677456,46.699207829247655,51.74592602708481,37.59124819895387,39.49397073372041,53.97923675197677,55.66831332884173,49.217265777322176,48.32792400634508
45,0.5,49.54457107233541,52.025948072001995,42.95453151293902,45.57148442556115,56.3358444716873,47.22595197583069,35.63836620075714,51.2038015253384,45.49637294964592,46.855306861570206,47.285217906766725
46,0.5111111111111111,47.10797240973512,52.257712475038936,48.069235701591516,43.59369076561985,56.08033425062438,54.2997885489896,47.347650775971495,49.71426573506542,51.46938981852875,48.51406297482174,49.84541034559867
47,0.5222222222222223,41.96906976175723,52.589015631785855,38.596395802749946,43.89840539456213,56.49264748833667,49.35576649344688,41.89045161565876,49.67415374228592,54.80341245839288,49.492739442434434,47.87620578314107
48,0.5333333333333333,42.97457441107503,50.86968547127693,42.563597721651604,48.45280545380711,56.50676986399688,46.1888208739254,46.11053134746329,49.06940145496534,57.50898265337607,48.6098261553749,48.88549954069125
49,0.5444444444444444,46.27454540903383,47.95731733497079,44.997729049399105,48.572155184045904,57.12512975341082,46.06599253787925,46.01743513432643,50.668846863952865,50.9299654917885,47.037708145155584,48.56468249039631
50,0.5555555555555556,45.47808196303297,45.859847384269045,47.39403995665924,50.659556676171725,56.317940604781434,48.62413575890999,45.79108668344039,56.1785978099123,53.154875574748935,47.91088669930721,49.73690491112332
51,0.5666666666666667,45.26851116206033,52.25513803065323,33.14291423137048,48.37994305257816,57.086268118489805,46.7584177877759,49.1835321402092,59.03663670160794,52.35843491997981,45.4992535718986,48.896904971662345
52,0.5777777777777777,44.27809069479147,46.455522966716906,64.59359185945208,46.030703896411005,55.30741403776505,46.632782288633074,51.57722193502233,49.11592780609762,55.95443470504654,46.80910616533064,50.67547963552667
53,0.5888888888888889,46.41976697909627,49.307443464152534,50.82453681768785,42.95852990013341,58.46663665387275,51.79809770851301,48.729446993746215,52.64150224374696,55.28654577592197,47.71543021080294,50.41479367476739
54,0.6,48.07807881573219,63.3419600096176,47.36194141719066,45.99770544399254,56.54061786489614,47.607422541295456,43.53851336180687,45.7671966657935,51.3561018435702,47.85142052310126,49.744095848699644
55,0.6111111111111112,45.14502947140571,56.85922524615654,49.277183566731985,46.82564472813319,57.22754738386667,49.341377959069526,40.67560905185173,55.421160149115,51.35153506925834,54.112986446213874,50.623729907180255
56,0.6222222222222222,51.26860615910288,55.02788339970184,46.23555385288717,41.17976282807175,56.333901754206586,46.21438242531,44.78098958836343,53.0635327449932,54.22511283911445,48.421889098514896,49.67516146902662
57,0.6333333333333333,53.00738997047076,52.017646731581436,46.871752187574835,43.546542173541354,56.76368832311877,48.96376557502307,55.38918510780275,48.05016894138716,49.705557733616736,50.09247063562004,50.44081673797369
58,0.6444444444444445,52.76238028695917,49.796524150019856,47.98801117286772,44.90940803956577,56.94009512766104,51.822485669239974,40.98537717262742,48.49633851483077,50.77270713169607,55.93968440944797,50.04130116749157
59,0.6555555555555556,55.09124599811752,52.40340097490324,48.36009711240586,36.67318210228572,56.81924498227213,51.35599022506759,42.263173510682975,52.92502221825714,53.62220868325903,57.006175669985794,50.6519741477237
60,0.6666666666666666,52.76193024762344,54.65159885871366,42.95056840428862,40.70041955769515,57.9964118741191,50.70117289035912,43.31966876588066,52.60696516583767,58.11836365969662,50.553403134535245,50.436050255874925
61,0.6777777777777778,52.059154967120726,52.4604741126337,47.94537019543517,44.20470122294186,57.53027265770448,52.780878782417524,30.643960051505374,48.78716497843404,57.17871762445791,51.40588758138586,49.49965821740366
62,0.6888888888888889,48.90679635420315,52.95726278378137,46.7655741043416,40.36252967048475,57.801868962411184,54.1385874632881,43.05572812124628,50.971021333999886,52.62341834132807,53.63175532678354,50.121454246186794
63,0.7,53.12756336847588,53.94633508753602,47.096110262936996,42.52968710203541,53.865265470141075,55.10081664737924,39.75875064239134,52.16020322147904,53.59861774827243,54.122091222296966,50.53054407729444
64,0.7111111111111111,55.12373015890112,52.927279014815035,51.27521260481384,43.30504665426961,47.865020023487716,50.458635276285584,40.72551514575682,51.36666915704145,55.35183147719844,49.836208911959126,49.82351484245288
65,0.7222222222222222,55.61183773369436,54.31408202903895,48.69295981559338,48.996353441305395,47.24400356456041,50.46239897500839,43.121980094975555,50.70255776774119,53.10023670041636,48.89498484104494,50.1141394963379
66,0.7333333333333333,56.58458827689072,55.145507568985614,50.279372066391886,44.56136299694515,52.737783628134444,51.6428330678828,39.30659356845206,44.889279130037266,53.506561959847716,49.004733819024345,49.7658616082592
67,0.7444444444444445,56.813830909356284,50.80835424550107,53.847799205149535,49.603343423418124,57.926088438535935,53.02327611862726,38.82895013915594,51.45806690875295,63.41244414773462,49.664014405771475,52.53861679420032
68,0.7555555555555555,52.32457255584507,52.65523345513549,48.88763004715977,52.60178281899516,58.24138524000014,52.83330164105328,42.45008013041797,49.944750924016176,51.2666263191331,50.172640865815765,51.13780039975718
69,0.7666666666666667,50.47300122617645,57.102363395187666,49.84449264181605,47.53610942640003,57.894840967061214,52.58157162600805,47.32553437709178,47.86463721368105,48.72730256114162,48.20849537634621,50.75583488109102
70,0.7777777777777778,50.129021593330755,51.10096659694074,49.594558347278785,42.28723443666876,62.770107928937456,50.95440499506902,49.83825401560099,50.70856761783827,50.91988210525324,50.519292667954225,50.882229030487224
71,0.7888888888888889,45.72509851440001,52.70082240426257,53.424792132592984,48.61391934712491,58.86021289641234,53.62785597691448,49.50879116098196,49.59878593413878,54.10214286082181,50.194351042251164,51.6356772269901
72,0.8,48.98884950450957,58.23864767545667,54.351037205059775,46.41353479933656,58.250037500085845,53.47379136286063,41.07400971851232,52.00371483841957,54.95818499451198,42.67456186501687,51.04263694637699
73,0.8111111111111111,51.57148051446736,55.33349764924779,53.60079144134156,51.014505283196875,54.22203837515264,51.09795315375839,45.19195654335903,42.74675343381055,50.9681649159751,49.407979800597445,50.51551211109067
74,0.8222222222222222,48.140123311926374,55.92148858705113,55.10183968094854,50.65320709757816,55.705460380376735,53.038766072655484,39.561025840047336,57.1557267268818,51.33674646133082,47.35756561718898,51.397194977598545
75,0.8333333333333334,48.821317954022845,52.98060817031026,53.790793778094354,47.53949184404426,58.47634469992957,55.067434963518224,40.00003413490097,54.97787612467778,58.157138155805676,47.29035439150528,51.71013942168092
76,0.8444444444444444,55.645843745392504,50.156451362209246,49.124769839060015,45.2231870103999,57.66543416399238,53.475322355966604,40.71152458231361,57.42255734485317,58.9108966453378,50.00179743701643,51.833778448654165
77,0.8555555555555555,52.70528349065734,55.137571517831844,47.68707838996042,42.76715303660197,59.436443905778866,52.7369047978377,35.46819627904966,59.09647538017101,50.36100079873845,50.04194153856347,50.54380491351908
78,0.8666666666666667,53.963064287094404,53.98248655230265,54.454827220992335,46.592482165357005,57.56947767830681,51.62304418972235,42.57112818581138,51.88758327735252,51.28939162997913,48.72068982765092,51.26541750145695
79,0.8777777777777778,52.248711403058536,51.249724274841846,52.871913926435504,50.494413306688465,61.13033049353677,50.665615265284224,42.97459362466003,54.38714746666358,52.7106337378564,48.30307509729003,51.70361585963153
80,0.8888888888888888,54.40341633076499,55.740895036182074,56.6278082902871,51.59665386031612,55.995266602521326,56.06991820369126,43.1979362536218,50.09691828352251,50.81141384126161,49.56294693085743,52.41031736330261
81,0.9,58.77546067028979,55.82819559100008,55.1463594396106,51.72304810438188,57.244675683224585,51.72435157940382,27.735167770100897,50.552479482490845,49.05699908750745,49.37709713579266,50.716383454380264
82,0.9111111111111112,58.70900415948618,56.50541917108362,52.72560403394461,36.30256060852728,58.136593286189964,52.12128641523801,43.365314079276565,51.20388854360316,55.56003710264759,50.47414248692585,51.51038498869228
83,0.9222222222222224,57.44085998626091,57.10387631813851,55.116290539591525,46.59439116814204,57.22424004739531,51.97678039724489,37.76951567210406,60.54530637155955,55.708587219294834,47.34433572471704,52.682418344444876
84,0.9333333333333332,57.92980414998723,56.42006936635121,52.27842088114269,50.440620022541644,57.99220364904331,53.12326904278666,41.741021767424876,61.779503609015386,53.242155877791454,50.540567390092455,53.548763575617684
85,0.9444444444444444,61.00478169751057,57.12544740817679,49.155014634767475,49.19965565508344,55.63402602380404,55.015890251935325,43.725604787861954,51.59880750805649,51.74548407239062,51.275708407966704,52.54804204475535
86,0.9555555555555556,56.31084183084001,57.530621964095246,51.97781310223348,48.89937281212292,51.91367391509035,55.48490378423676,46.01826506158454,51.20863480409207,53.44691462670918,48.06234143603129,52.08533833370359
87,0.9666666666666668,57.148855823570706,57.90349360672445,55.463028442594656,48.64177459204101,60.57331361205354,51.4409404952753,48.88454439937555,57.45558332576195,54.07562490374513,46.69325494576862,53.8280414146911
88,0.9777777777777776,56.48813018073954,58.29292499009577,57.46573658697904,54.702939857186976,59.578119870415954,51.88427625081973,40.08070149512772,52.175386843841686,52.4534630982488,43.25675253322814,52.637843170668326
89,0.9888888888888888,57.89697544658555,58.90421494144095,54.153340590026914,46.83465566107382,59.213888602977526,51.80458208250105,39.32799670851923,52.965193706267065,49.50215989370636,45.17012889477294,51.57731365278713
90,1.0,51.29733106426971,58.5655828362999,54.057530947794724,48.78747052639259,57.72717863672772,52.713036850420046,41.65620719544815,50.604720139931544,53.81697918945624,44.398415861650385,51.3624453248391
