minute,test_progress,s1_stress,s2_stress,s3_stress,s4_stress,s5_stress,s6_stress,s7_stress,s8_stress,s9_stress,s10_stress,avg_STRESS
44,0.4888888888888889,49.92875764507691,53.70394549036058,41.61445627799508,43.877847021170794,50.59481546220297,46.49200523714752,51.82676895946437,42.59023539225743,42.678896755727045,57.254436520482045,48.05621647618848
45,0.5,48.79774486131322,53.69895315802612,43.11788321682754,40.10777526104442,45.74201629798861,45.36109590037028,45.641935643579984,46.446088494102675,51.136985987044646,57.18428328123182,47.72347621015293
46,0.5111111111111111,51.0190194007122,58.19969228514001,45.31285884698997,41.665724049234655,43.751711806461905,43.947844444322435,43.36662679972145,48.32909242380634,50.39476749088853,54.540425979360975,48.05277635266385
47,0.5222222222222223,58.43389754541884,65.31929063433812,46.26703691362936,41.0135926502729,43.084561093432484,41.00329811455126,49.253236986617985,51.983929881221464,46.955872953706894,58.73383229477722,50.204854906796655
48,0.5333333333333333,54.8575933955534,58.886746032573974,40.53900308327127,44.70354793801556,42.038652950742254,40.812052711175454,54.789238258766346,56.69645232200428,51.721411397737704,52.794198037057924,49.78388961268981
49,0.5444444444444444,58.43897839555424,52.76160369688523,37.12808411893453,39.53006674929848,42.87012407208573,44.48483387889487,54.58706457312609,56.36306610235747,50.130157925174736,51.21074821961997,48.75047277319314
50,0.5555555555555556,61.55213508973453,44.726325397727315,35.32558216362726,40.02869383327842,48.78294969013564,47.73281912467444,52.608547624383085,52.160727213339264,43.894262882906226,43.77222736582183,47.058427038562805
51,0.5666666666666667,58.36219503804347,49.46700885454312,37.524401201734655,39.55831813500972,42.72245563661583,50.09574317343774,47.10032076045167,49.25961513719107,43.7274670389201,42.55720603940006,46.037473101534744
52,0.5777777777777777,47.91371644530543,45.01289174746102,36.90077369314982,45.19593804509867,39.72500739028771,53.68084290219414,40.396272945271534,44.33504444650634,42.30945601334769,42.1886228069853,43.76585664356076
53,0.5888888888888889,45.526903765832344,43.48894415228393,39.06622562271422,43.467446174280816,41.23409351323389,55.16575909905176,39.178911619435496,44.7104866609754,52.16047073480536,44.67453209314013,44.867377343575335
54,0.6,44.64413687951585,49.79175141468999,38.84841510848896,47.06593590039794,42.08088331267515,55.523699648557425,41.27400204349243,49.196944959350255,51.31321493947713,47.49549229261523,46.72344764992604
55,0.6111111111111112,42.99840680962939,51.84420284108481,41.66561723189071,56.50007082592279,41.65584675975185,43.55453793494291,38.2747433763877,48.048497384193034,53.21800111530059,45.594984502000464,46.33549087811041
56,0.6222222222222222,45.52324280319908,47.900126951061914,42.424801804219356,58.96441160935726,43.1277975282346,43.19335926171224,38.80333668654055,51.23611145268192,48.446507934882696,41.928223574183015,46.154791960607255
57,0.6333333333333333,42.671324558869,42.9515110622109,44.632950717753,49.82922762959478,47.346466842894436,38.44063528531108,39.730392063539135,48.857277896457624,45.430825884474295,39.232590765231265,43.91232027063355
58,0.6444444444444445,46.12562999328279,44.52924999456471,48.54566795874516,51.7901270189912,48.0700281729813,41.32461263200923,44.211832407998635,44.26657794312708,46.62992743181454,39.81879493141469,45.53124484849293
59,0.6555555555555556,41.211131095607094,43.18985776781502,46.21289332496889,53.51098039000984,49.890814844369594,48.43024990688597,45.75013038316843,44.66555075747444,43.05277601303505,41.918030264968124,45.78324147483025
60,0.6666666666666666,41.43786474451063,40.60058814432855,40.71119832863736,44.35042914867142,52.68732912658222,44.32670385835627,45.97905476137239,44.15298010285104,42.692100538994886,49.93958573598609,44.687783449029084
61,0.6777777777777778,44.49335704599434,43.442384293697444,40.80912304151538,44.283804790361295,49.39402487121788,50.22237270720736,48.02982706597992,47.77285493724395,44.885462806843556,45.02630934991064,45.83595209099718
62,0.6888888888888889,43.09315743343646,43.043040467443284,41.3903147179301,46.02131696747909,49.94410646918079,48.96391463115727,46.934124289277044,49.418130618800944,44.511035446585794,46.27131557775915,45.959045661904995
63,0.7,43.21091123848594,38.98694548658714,42.514328215954905,43.06763536696936,45.7343350145955,45.444445397002575,47.55857256041983,48.319295324359665,39.547330816612266,41.06511353870906,43.54489129596963
